date,hour,rented_bike_count,temperature,humidity,wind_speed,dew_point,solar_radiation,rainfall,snowfall,cloud_cover,apparent_temperature,wind_gusts,sunshine_duration
2024-03-12,14,2416,16.3,40,5.76,2.6,746.0,0.0,0.0,3,12.6,10.4,3600.0
2024-03-12,15,2678,17.0,39,5.98,2.9,689.0,0.0,0.0,37,12.9,10.6,3600.0
2024-03-12,16,3446,17.4,38,5.95,2.8,575.0,0.0,0.0,21,12.8,10.6,3600.0
2024-03-12,17,5175,17.3,38,5.55,2.9,416.0,0.0,0.0,16,12.7,10.3,3600.0
2024-03-12,18,5045,16.0,45,3.35,4.1,229.0,0.0,0.0,11,12.9,9.0,3600.0
2024-03-12,19,3151,10.6,66,3.49,4.4,54.0,0.0,0.0,87,7.4,5.3,2025.19
2024-03-12,20,1997,9.2,72,2.82,4.4,0.0,0.0,0.0,95,6.4,4.1,0.0
2024-03-12,21,1534,9.8,68,2.14,4.2,0.0,0.0,0.0,100,7.3,3.6,0.0
2024-03-12,22,1058,7.8,79,2.62,4.3,0.0,0.0,0.0,19,5.1,3.2,0.0
2024-03-12,23,542,6.1,86,2.45,3.9,0.0,0.0,0.0,14,3.4,3.3,0.0
2024-03-13,0,313,5.1,88,2.3,3.2,0.0,0.0,0.0,20,2.3,3.2,0.0
2024-03-13,1,132,5.2,80,2.14,2.0,0.0,0.0,0.0,49,2.3,3.3,0.0
2024-03-13,2,96,4.8,77,2.53,1.1,0.0,0.0,0.0,11,1.5,3.2,0.0
2024-03-13,3,70,3.9,81,2.75,0.9,0.0,0.0,0.0,21,0.5,3.2,0.0
2024-03-13,4,82,3.2,84,1.9,0.8,0.0,0.0,0.0,64,0.2,3.3,0.0
2024-03-13,5,273,2.6,88,1.55,0.9,0.0,0.0,0.0,5,-0.2,2.6,0.0
2024-03-13,6,879,2.3,88,1.41,0.6,0.0,0.0,0.0,87,-0.4,2.3,0.0
2024-03-13,7,2039,2.5,87,1.26,0.5,0.0,0.0,0.0,96,-0.2,1.8,0.0
2024-03-13,8,3797,3.4,85,1.75,1.1,32.0,0.0,0.0,98,0.5,2.2,882.41
2024-03-13,9,2912,7.4,70,1.22,2.4,182.0,0.0,0.0,98,5.1,3.2,3600.0
2024-03-13,10,1902,10.4,61,0.73,3.2,320.0,0.0,0.0,88,8.4,3.2,3600.0
2024-03-13,11,1815,12.9,54,1.75,3.9,487.0,0.0,0.0,99,10.6,4.5,3600.0
2024-03-13,12,2117,14.8,47,3.14,3.5,633.0,0.0,0.0,100,12.1,6.5,3600.0
2024-03-13,13,2192,15.3,44,4.08,3.1,672.0,0.0,0.0,100,12.2,8.0,3600.0
2024-03-13,14,2294,15.2,47,4.12,3.9,663.0,0.0,0.0,99,12.2,8.2,3600.0
2024-03-13,15,2713,15.1,52,3.72,5.3,616.0,0.0,0.0,78,12.4,8.1,3600.0
2024-03-13,16,3349,14.9,56,3.98,6.2,563.0,0.0,0.0,8,11.9,7.7,3600.0
2024-03-13,17,4880,13.5,62,4.16,6.2,400.0,0.0,0.0,13,10.4,8.1,3600.0
2024-03-13,18,4622,11.8,69,3.19,6.3,225.0,0.0,0.0,18,9.2,7.6,3600.0
2024-03-13,19,2868,9.8,76,3.22,5.7,54.0,0.0,0.0,1,7.1,5.6,2091.47
2024-03-13,20,1804,8.5,85,2.15,6.1,0.0,0.0,0.0,0,6.4,5.2,0.0
2024-03-13,21,1336,7.4,86,2.28,5.1,0.0,0.0,0.0,0,5.0,4.2,0.0
2024-03-13,22,1015,7.8,82,2.26,4.9,0.0,0.0,0.0,0,5.4,3.3,0.0
2024-03-13,23,546,8.8,78,2.22,5.1,0.0,0.0,0.0,0,6.5,2.6,0.0
2024-03-14,0,298,7.7,82,2.08,4.9,0.0,0.0,0.0,5,5.4,2.5,0.0
2024-03-14,1,143,6.5,86,2.73,4.3,0.0,0.0,0.0,17,3.7,3.0,0.0
2024-03-14,2,119,6.2,85,2.28,3.9,0.0,0.0,0.0,11,3.6,3.3,0.0
2024-03-14,3,80,4.9,88,3.0,3.1,0.0,0.0,0.0,9,1.8,3.1,0.0
2024-03-14,4,96,5.0,86,2.38,2.9,0.0,0.0,0.0,50,2.1,3.5,0.0
2024-03-14,5,262,4.6,87,2.42,2.7,0.0,0.0,0.0,2,1.7,3.2,0.0
2024-03-14,6,773,4.2,90,2.51,2.7,0.0,0.0,0.0,21,1.2,3.2,0.0
2024-03-14,7,1994,3.9,91,2.69,2.6,0.0,0.0,0.0,88,0.8,3.3,0.0
2024-03-14,8,3679,6.7,82,2.15,3.9,34.0,0.0,0.0,100,4.1,3.3,1013.98
2024-03-14,9,2837,9.6,75,1.77,5.5,168.0,0.0,0.0,100,7.6,3.8,3600.0
2024-03-14,10,2080,13.7,66,0.94,7.4,334.0,0.0,0.0,68,12.5,3.7,3600.0
2024-03-14,11,2088,16.7,53,1.48,7.0,529.0,0.0,0.0,19,15.2,4.3,3600.0
2024-03-14,12,2435,18.9,40,1.34,5.1,673.0,0.0,0.0,0,17.8,4.4,3600.0
2024-03-14,13,2476,20.0,37,1.25,4.9,741.0,0.0,0.0,2,19.4,4.2,3600.0
2024-03-14,14,2760,20.7,38,1.3,5.7,746.0,0.0,0.0,88,20.2,4.5,3600.0
2024-03-14,15,3214,21.1,39,1.17,6.8,687.0,0.0,0.0,89,20.6,4.3,3600.0
2024-03-14,16,3934,21.1,44,2.69,8.2,574.0,0.0,0.0,79,19.4,5.4,3600.0
2024-03-14,17,5765,18.5,51,4.39,8.1,379.0,0.0,0.0,97,15.7,7.5,3600.0
2024-03-14,18,5364,14.8,60,3.02,7.0,200.0,0.0,0.0,85,12.4,7.6,3600.0
2024-03-14,19,3093,12.2,65,2.98,5.8,55.0,0.0,0.0,56,9.6,5.6,2157.45
2024-03-14,20,1963,10.2,69,2.28,4.8,0.0,0.0,0.0,98,7.8,4.7,0.0
2024-03-14,21,1447,10.2,64,2.13,3.8,0.0,0.0,0.0,87,7.6,3.5,0.0
2024-03-14,22,1114,9.8,65,2.1,3.5,0.0,0.0,0.0,78,7.2,3.6,0.0
2024-03-14,23,736,9.2,68,2.25,3.6,0.0,0.0,0.0,100,6.5,3.2,0.0
2024-03-15,0,456,10.0,62,2.38,3.0,0.0,0.0,0.0,100,7.1,3.8,0.0
2024-03-15,1,276,11.6,54,2.95,2.6,0.0,0.0,0.0,100,8.4,4.4,0.0
2024-03-15,2,177,12.9,51,3.14,2.9,0.0,0.0,0.0,100,9.7,5.0,0.0
2024-03-15,3,67,13.6,50,3.47,3.4,0.0,0.0,0.0,100,10.2,5.3,0.0
2024-03-15,4,93,14.4,50,3.91,4.0,0.0,0.0,0.0,100,10.9,6.5,0.0
2024-03-15,5,263,13.1,58,2.31,4.9,0.0,0.0,0.0,100,10.6,6.2,0.0
2024-03-15,6,813,12.5,65,3.0,6.1,0.0,0.8,0.0,100,10.0,4.4,0.0
2024-03-15,7,1645,11.7,72,2.31,6.8,0.0,0.0,0.0,100,9.7,5.1,0.0
2024-03-15,8,2848,12.1,72,2.0,7.2,20.0,0.0,0.0,100,10.3,3.3,0.0
2024-03-15,9,2312,15.0,67,5.11,8.9,76.0,0.0,0.0,100,12.0,8.1,0.0
2024-03-15,10,1836,17.9,62,6.71,10.5,239.0,0.0,0.0,100,14.6,10.6,2706.13
2024-03-15,11,1952,18.4,65,4.8,11.6,225.0,0.0,0.0,99,16.4,11.3,573.96
2024-03-15,12,2070,19.7,64,5.2,12.6,341.0,0.0,0.0,100,17.8,8.9,3251.45
2024-03-15,13,2138,21.5,54,6.35,11.8,626.0,0.0,0.0,100,19.1,12.8,3600.0
2024-03-15,14,2763,21.1,52,6.33,11.0,535.0,0.0,0.0,100,18.1,10.9,3600.0
2024-03-15,15,3042,20.9,49,6.32,9.7,580.0,0.0,0.0,100,17.7,11.6,3600.0
2024-03-15,16,3408,19.9,45,6.35,7.6,443.0,0.0,0.0,100,15.9,10.9,3600.0
2024-03-15,17,4508,18.2,44,6.45,5.9,366.0,0.0,0.0,99,13.8,11.1,3600.0
2024-03-15,18,4098,16.5,50,4.82,6.2,206.0,0.0,0.0,98,13.1,10.7,3600.0
2024-03-15,19,2714,14.4,54,4.31,5.1,54.0,0.0,0.0,100,11.0,7.7,1815.77
2024-03-15,20,1649,12.6,63,3.62,5.8,0.0,0.0,0.0,98,9.6,7.1,0.0
2024-03-15,21,1193,10.2,68,2.94,4.6,0.0,0.0,0.0,76,7.4,5.6,0.0
2024-03-15,22,938,9.3,78,2.51,5.7,0.0,0.0,0.0,100,6.9,5.2,0.0
2024-03-15,23,754,8.1,84,2.25,5.5,0.0,0.0,0.0,86,5.9,4.0,0.0
2024-03-16,0,534,7.8,84,2.96,5.3,0.0,0.0,0.0,33,5.1,4.7,0.0
2024-03-16,1,404,7.0,87,2.84,5.0,0.0,0.0,0.0,48,4.3,4.9,0.0
2024-03-16,2,263,6.0,91,2.28,4.6,0.0,0.0,0.0,82,3.6,4.5,0.0
2024-03-16,3,167,6.3,87,2.12,4.3,0.0,0.0,0.0,100,3.8,4.0,0.0
2024-03-16,4,129,7.2,80,1.73,3.9,0.0,0.0,0.0,38,4.9,3.6,0.0
2024-03-16,5,90,6.0,84,1.61,3.5,0.0,0.0,0.0,11,3.7,2.6,0.0
2024-03-16,6,200,5.3,82,2.11,2.5,0.0,0.0,0.0,12,2.5,3.2,0.0
2024-03-16,7,503,4.7,81,2.24,1.7,0.0,0.0,0.0,45,1.7,3.6,0.0
2024-03-16,8,1048,5.4,80,2.69,2.2,38.0,0.0,0.0,11,2.3,3.8,1175.28
2024-03-16,9,1691,7.8,73,2.19,3.2,208.0,0.0,0.0,6,5.1,4.6,3600.0
2024-03-16,10,2307,9.7,66,1.98,3.7,395.0,0.0,0.0,18,7.2,5.2,3600.0
2024-03-16,11,2866,11.2,59,1.4,3.4,563.0,0.0,0.0,38,9.1,5.0,3600.0
2024-03-16,12,3417,12.5,50,3.23,2.3,634.0,0.1,0.0,100,9.5,6.8,3600.0
2024-03-16,13,3523,13.1,46,3.94,1.6,430.0,0.0,0.0,91,9.2,7.4,3600.0
2024-03-16,14,3778,14.2,40,5.01,0.9,522.0,0.0,0.0,36,9.6,9.1,3600.0
2024-03-16,15,3717,14.0,39,3.73,0.1,484.0,0.0,0.0,4,10.0,9.1,3600.0
2024-03-16,16,3367,13.0,61,5.75,5.6,589.0,0.0,0.0,8,9.1,10.5,3600.0
2024-03-16,17,3057,12.6,65,4.96,6.2,449.0,0.0,0.0,76,9.0,10.6,3600.0
2024-03-16,18,2737,12.2,69,2.14,6.6,202.0,0.0,0.0,41,10.2,9.0,3600.0
2024-03-16,19,2040,10.5,68,2.52,4.8,59.0,0.0,0.0,13,7.9,3.7,2288.48
2024-03-16,20,1305,8.5,62,2.62,1.6,0.0,0.0,0.0,3,5.3,3.2,0.0
2024-03-16,21,1046,9.5,51,3.28,-0.2,0.0,0.0,0.0,0,5.7,4.9,0.0
2024-03-16,22,935,8.3,56,2.79,0.0,0.0,0.0,0.0,0,4.7,5.2,0.0
2024-03-16,23,753,8.0,59,3.96,0.4,0.0,0.0,0.0,23,3.9,6.3,0.0
2024-03-17,0,579,7.4,67,3.45,1.7,0.0,0.0,0.0,37,3.8,6.4,0.0
2024-03-17,1,380,7.1,74,4.12,2.8,0.0,0.0,0.0,87,3.3,6.5,0.0
2024-03-17,2,250,7.6,72,4.07,2.9,0.0,0.0,0.0,100,3.9,7.3,0.0
2024-03-17,3,201,8.1,69,3.2,2.7,0.0,0.3,0.0,100,4.8,6.6,0.0
2024-03-17,4,104,8.7,74,4.7,4.4,0.0,0.1,0.0,100,4.9,7.0,0.0
2024-03-17,5,141,9.2,76,5.36,5.2,0.0,0.0,0.0,100,5.3,8.6,0.0
2024-03-17,6,261,9.5,76,5.17,5.6,0.0,0.0,0.0,37,5.7,8.5,0.0
2024-03-17,7,536,9.2,78,4.7,5.6,0.0,0.0,0.0,21,5.6,8.3,0.0
2024-03-17,8,914,9.7,76,5.06,5.6,44.0,0.0,0.0,13,6.0,7.9,1796.28
2024-03-17,9,1724,10.5,70,3.75,5.3,161.0,0.0,0.0,95,7.4,6.3,3600.0
2024-03-17,10,2238,11.0,67,3.97,5.1,136.0,0.0,0.0,67,7.7,6.8,0.0
2024-03-17,11,2636,12.7,56,5.54,4.1,360.0,0.0,0.0,4,8.4,9.6,3600.0
2024-03-17,12,3027,14.5,44,7.11,2.4,696.0,0.0,0.0,34,9.7,12.5,3600.0
2024-03-17,13,3426,15.1,38,7.48,0.9,753.0,0.0,0.0,4,10.1,13.1,3600.0
2024-03-17,14,3490,15.7,34,8.0,0.0,772.0,0.0,0.0,30,10.3,13.9,3600.0
2024-03-17,15,3416,15.3,33,7.81,-1.1,676.0,0.0,0.0,73,9.5,14.3,3600.0
2024-03-17,16,3380,15.0,33,7.51,-1.4,527.0,0.0,0.0,48,8.7,13.6,3600.0
2024-03-17,17,3025,14.1,33,7.53,-1.9,370.0,0.0,0.0,92,7.8,13.4,3600.0
2024-03-17,18,2672,13.1,37,5.73,-1.1,227.0,0.0,0.0,9,7.9,12.4,3600.0
2024-03-17,19,1794,11.2,42,4.46,-1.2,66.0,0.0,0.0,1,6.6,9.3,2353.54
2024-03-17,20,1090,9.4,47,3.04,-1.4,0.0,0.0,0.0,68,5.5,7.2,0.0
2024-03-17,21,766,9.3,47,2.3,-1.4,0.0,0.0,0.0,100,5.8,4.6,0.0
2024-03-17,22,615,7.4,58,2.72,-0.4,0.0,0.0,0.0,100,3.8,3.5,0.0
2024-03-17,23,406,7.8,54,2.53,-1.0,0.0,0.0,0.0,100,4.2,3.7,0.0
2024-03-18,0,235,8.0,50,3.59,-1.7,0.0,0.0,0.0,100,3.7,5.4,0.0
2024-03-18,1,113,7.3,46,4.39,-3.4,0.0,0.0,0.0,100,2.4,7.3,0.0
2024-03-18,2,65,6.8,48,4.11,-3.4,0.0,0.0,0.0,100,2.1,7.1,0.0
2024-03-18,3,67,6.3,50,3.36,-3.4,0.0,0.0,0.0,99,1.9,6.5,0.0
2024-03-18,4,108,5.9,52,3.28,-3.3,0.0,0.0,0.0,97,1.6,5.4,0.0
2024-03-18,5,291,5.8,50,3.33,-3.7,0.0,0.0,0.0,100,1.5,5.7,0.0
2024-03-18,6,785,5.5,49,3.84,-4.4,0.0,0.0,0.0,92,0.8,6.0,0.0
2024-03-18,7,1727,4.7,52,3.68,-4.4,0.0,0.0,0.0,3,0.1,6.4,0.0
2024-03-18,8,3092,4.1,62,3.14,-2.5,47.0,0.0,0.0,45,0.0,5.9,1896.42
2024-03-18,9,2177,6.0,56,3.68,-2.1,218.0,0.0,0.0,91,1.6,6.5,3600.0
2024-03-18,10,1539,7.0,45,4.48,-4.2,413.0,0.0,0.0,93,2.0,8.5,3600.0
2024-03-18,11,1438,8.1,39,5.46,-5.2,585.0,0.0,0.0,71,2.6,10.0,3600.0
2024-03-18,12,1758,8.5,37,5.55,-5.3,610.0,0.0,0.0,87,3.1,10.4,3600.0
2024-03-18,13,1788,8.6,37,5.46,-5.2,538.0,0.0,0.0,79,2.9,10.4,3600.0
2024-03-18,14,1981,8.6,37,5.29,-5.3,489.0,0.0,0.0,99,3.1,10.2,3600.0
2024-03-18,15,2138,8.8,36,5.35,-5.5,424.0,0.0,0.0,78,3.2,9.8,3600.0
2024-03-18,16,2627,9.1,33,5.48,-6.2,389.0,0.0,0.0,93,3.3,9.8,3600.0
2024-03-18,17,3600,8.6,34,5.73,-6.5,248.0,0.0,0.0,94,2.7,9.9,1881.46
2024-03-18,18,3225,7.9,34,5.68,-6.9,141.0,0.0,0.0,91,1.9,9.9,2259.8
2024-03-18,19,1970,6.8,38,4.92,-6.6,40.0,0.0,0.0,93,1.3,9.8,538.75
2024-03-18,20,1264,5.7,41,4.48,-6.5,0.0,0.0,0.0,89,0.4,8.1,0.0
2024-03-18,21,942,4.1,42,4.56,-7.7,0.0,0.0,0.0,42,-1.4,7.6,0.0
2024-03-18,22,603,3.2,45,4.1,-7.8,0.0,0.0,0.0,0,-2.0,7.5,0.0
2024-03-18,23,332,2.3,49,3.96,-7.4,0.0,0.0,0.0,6,-2.8,6.7,0.0
2024-03-19,0,158,1.8,51,4.55,-7.2,0.0,0.0,0.0,5,-3.6,7.3,0.0
2024-03-19,1,91,1.3,55,4.18,-6.8,0.0,0.0,0.0,3,-3.8,7.3,0.0
2024-03-19,2,54,0.8,58,3.91,-6.5,0.0,0.0,0.0,10,-4.2,6.9,0.0
2024-03-19,3,43,0.4,61,3.86,-6.2,0.0,0.0,0.0,12,-4.5,6.3,0.0
2024-03-19,4,73,0.3,62,4.15,-6.1,0.0,0.0,0.0,21,-4.8,6.7,0.0
2024-03-19,5,265,0.3,62,4.4,-6.1,0.0,0.0,0.0,10,-4.9,7.2,0.0
2024-03-19,6,750,0.2,64,4.03,-5.9,0.0,0.0,0.0,10,-4.7,7.2,0.0
2024-03-19,7,1653,0.1,66,3.28,-5.5,0.0,0.0,0.0,75,-4.4,6.6,0.0
2024-03-19,8,2957,1.2,58,4.47,-6.0,45.0,0.0,0.0,92,-4.0,7.1,1490.41
2024-03-19,9,2069,2.3,50,6.25,-7.2,173.0,0.0,0.0,98,-4.0,10.7,3600.0
2024-03-19,10,1359,3.1,46,7.32,-7.5,337.0,0.0,0.0,55,-3.7,12.5,3600.0
2024-03-19,11,1312,4.7,40,7.72,-7.9,552.0,0.0,0.0,49,-2.4,13.5,3600.0
2024-03-19,12,1544,5.9,36,7.47,-8.0,684.0,0.0,0.0,52,-0.5,13.7,3600.0
2024-03-19,13,1500,6.5,36,7.27,-7.7,668.0,0.0,0.0,86,0.2,13.4,3600.0
2024-03-19,14,1656,6.9,35,6.99,-7.6,574.0,0.0,0.0,91,0.3,13.0,3600.0
2024-03-19,15,1919,7.4,35,7.01,-7.1,612.0,0.0,0.0,75,1.0,12.5,3600.0
2024-03-19,16,2357,6.9,36,7.01,-7.2,420.0,0.0,0.0,100,0.3,12.5,3600.0
2024-03-19,17,3428,6.6,36,7.03,-7.5,247.0,0.0,0.0,100,-0.1,12.1,3600.0
2024-03-19,18,3007,6.3,36,6.87,-7.8,99.0,0.0,0.0,100,-0.3,11.8,0.0
2024-03-19,19,2096,5.7,41,4.59,-6.5,33.0,0.0,0.0,100,0.4,11.6,0.0
2024-03-19,20,1342,4.9,49,3.52,-4.9,0.0,0.1,0.0,100,0.3,7.4,0.0
2024-03-19,21,911,4.0,55,4.44,-4.2,0.0,0.1,0.0,100,-1.0,7.1,0.0
2024-03-19,22,670,2.6,76,1.22,-1.3,0.0,0.1,0.14,100,-0.4,7.2,0.0
2024-03-19,23,382,2.5,80,1.4,-0.6,0.0,0.0,0.0,99,-0.4,2.3,0.0
2024-03-20,0,183,1.0,89,1.82,-0.6,0.0,0.0,0.0,31,-2.1,2.5,0.0
2024-03-20,1,84,1.0,86,2.0,-1.1,0.0,0.0,0.0,79,-2.3,3.0,0.0
2024-03-20,2,66,2.2,77,2.61,-1.5,0.0,0.0,0.0,100,-1.5,4.0,0.0
2024-03-20,3,56,3.1,67,3.3,-2.5,0.0,0.0,0.0,72,-1.1,5.1,0.0
2024-03-20,4,80,1.9,70,3.69,-2.9,0.0,0.0,0.0,38,-2.5,5.7,0.0
2024-03-20,5,262,2.4,68,4.1,-2.9,0.0,0.0,0.0,85,-2.2,6.6,0.0
2024-03-20,6,758,2.9,66,4.34,-2.8,0.0,0.0,0.0,4,-1.9,7.0,0.0
2024-03-20,7,1711,2.2,68,4.25,-3.1,0.0,0.0,0.0,0,-2.6,6.9,0.0
2024-03-20,8,3148,3.1,65,4.88,-2.9,57.0,0.0,0.0,1,-2.0,7.4,2097.74
2024-03-20,9,2354,6.1,59,3.32,-1.3,154.0,0.0,0.0,100,2.1,6.7,2589.37
2024-03-20,10,1499,7.3,55,2.38,-1.1,193.0,0.0,0.0,100,3.8,6.0,0.0
2024-03-20,11,1558,8.8,51,2.28,-0.9,338.0,0.0,0.0,95,5.3,5.4,3600.0
2024-03-20,12,1652,10.0,49,3.2,-0.3,419.0,0.0,0.0,100,6.2,6.2,3243.81
2024-03-20,13,1646,10.4,53,3.49,1.3,452.0,0.8,0.0,98,6.7,7.7,3600.0
2024-03-20,14,1900,10.0,59,2.21,2.2,277.0,0.7,0.0,62,7.1,6.8,350.98
2024-03-20,15,2090,11.7,50,1.84,1.6,526.0,0.0,0.0,100,8.9,5.2,3600.0
2024-03-20,16,2115,11.8,52,3.01,2.4,376.0,0.0,0.0,85,8.5,5.7,3600.0
2024-03-20,17,2021,10.9,64,5.19,4.4,308.0,0.3,0.0,87,6.8,7.7,3600.0
2024-03-20,18,2476,9.8,64,4.6,3.4,148.0,0.0,0.0,84,5.9,9.9,3549.94
2024-03-20,19,1731,7.6,56,8.54,-0.6,52.0,1.0,0.0,90,0.9,14.8,1268.54
2024-03-20,20,1186,6.4,53,6.96,-2.4,0.0,0.0,0.0,48,0.3,13.6,0.0
2024-03-20,21,834,4.1,48,7.92,-5.9,0.0,0.0,0.0,0,-2.9,12.7,0.0
2024-03-20,22,587,3.0,37,7.29,-10.2,0.0,0.0,0.0,0,-4.1,13.0,0.0
2024-03-20,23,351,1.3,37,5.8,-11.7,0.0,0.0,0.0,0,-5.1,11.8,0.0
2024-03-21,0,138,0.3,39,5.56,-12.1,0.0,0.0,0.0,0,-6.0,9.5,0.0
2024-03-21,1,81,-0.6,41,4.62,-12.1,0.0,0.0,0.0,0,-6.4,9.1,0.0
2024-03-21,2,56,-1.4,43,4.53,-12.3,0.0,0.0,0.0,0,-7.2,8.0,0.0
2024-03-21,3,47,-2.2,46,4.32,-12.2,0.0,0.0,0.0,0,-7.8,7.7,0.0
2024-03-21,4,50,-2.6,48,4.0,-12.0,0.0,0.0,0.0,0,-8.1,7.1,0.0
2024-03-21,5,189,-3.1,51,3.95,-11.9,0.0,0.0,0.0,0,-8.6,6.7,0.0
2024-03-21,6,527,-3.5,52,4.08,-11.9,0.0,0.0,0.0,1,-9.0,6.8,0.0
2024-03-21,7,1335,-3.8,53,4.44,-11.9,0.0,0.0,0.0,0,-9.5,7.3,0.0
2024-03-21,8,2396,-2.8,50,5.4,-11.8,63.0,0.0,0.0,6,-9.0,9.2,2198.7
2024-03-21,9,1802,-0.5,43,7.43,-11.5,251.0,0.0,0.0,16,-7.7,12.9,3600.0
2024-03-21,10,1197,0.5,43,7.56,-10.7,443.0,0.0,0.0,100,-6.7,13.4,3600.0
2024-03-21,11,1251,1.5,40,7.26,-10.7,483.0,0.0,0.0,95,-5.6,13.1,3600.0
2024-03-21,12,1418,2.5,37,7.61,-10.6,603.0,0.0,0.0,86,-4.5,13.4,3600.0
2024-03-21,13,1356,3.8,32,8.23,-11.3,744.0,0.0,0.0,26,-3.0,14.3,3600.0
2024-03-21,14,1426,5.2,26,8.41,-12.6,764.0,0.0,0.0,30,-1.7,14.9,3600.0
2024-03-21,15,1602,5.1,28,7.11,-12.2,695.0,0.0,0.0,7,-1.4,14.6,3600.0
2024-03-21,16,1996,5.4,26,7.02,-12.5,642.0,0.0,0.0,6,-1.3,12.8,3600.0
2024-03-21,17,2818,5.3,26,6.74,-12.8,469.0,0.0,0.0,17,-1.7,12.4,3600.0
2024-03-21,18,2530,4.5,26,6.3,-13.1,273.0,0.0,0.0,2,-2.2,11.7,3600.0
2024-03-21,19,1686,2.7,32,4.61,-12.3,81.0,0.0,0.0,0,-3.1,10.5,2610.99
2024-03-21,20,1078,1.4,35,4.43,-12.5,0.0,0.0,0.0,0,-4.3,7.6,0.0
2024-03-21,21,822,0.4,40,2.91,-11.6,0.0,0.0,0.0,0,-4.5,5.6,0.0
2024-03-21,22,634,-0.9,48,2.14,-10.5,0.0,0.0,0.0,0,-5.3,4.7,0.0
2024-03-21,23,366,-1.6,52,2.3,-10.2,0.0,0.0,0.0,0,-6.0,3.6,0.0
2024-03-22,0,205,-1.9,53,2.69,-10.3,0.0,0.0,0.0,0,-6.5,4.2,0.0
2024-03-22,1,111,-2.1,50,3.64,-11.1,0.0,0.0,0.0,0,-7.3,5.9,0.0
2024-03-22,2,80,-2.7,52,3.42,-11.2,0.0,0.0,0.0,0,-7.8,5.9,0.0
2024-03-22,3,67,-3.3,55,2.98,-11.1,0.0,0.0,0.0,0,-8.2,5.6,0.0
2024-03-22,4,87,-3.8,57,2.62,-11.0,0.0,0.0,0.0,0,-8.5,4.8,0.0
2024-03-22,5,183,-4.3,59,2.2,-11.0,0.0,0.0,0.0,0,-8.7,4.3,0.0
2024-03-22,6,522,-5.3,69,2.32,-10.1,0.0,0.0,0.0,0,-9.8,3.5,0.0
2024-03-22,7,1173,-5.0,73,1.63,-9.1,0.0,0.0,0.0,0,-9.0,2.9,0.0
2024-03-22,8,1887,-3.0,63,2.28,-9.2,66.0,0.0,0.0,0,-7.4,4.1,2299.72
2024-03-22,9,1524,-0.9,47,2.56,-10.8,250.0,0.0,0.0,0,-5.5,5.9,3600.0
2024-03-22,10,1244,0.4,45,1.58,-10.1,443.0,0.0,0.0,34,-3.7,5.5,3600.0
2024-03-22,11,1365,1.7,45,1.04,-8.9,608.0,0.0,0.0,7,-1.6,4.8,3600.0
2024-03-22,12,1671,3.1,45,0.51,-7.8,728.0,0.0,0.0,94,1.0,4.5,3600.0
2024-03-22,13,1723,4.2,45,1.58,-6.8,697.0,0.0,0.0,1,1.4,5.1,3600.0
2024-03-22,14,1941,5.2,45,2.77,-5.7,793.0,0.0,0.0,0,2.3,6.7,3600.0
2024-03-22,15,1998,5.5,40,3.54,-6.9,736.0,0.0,0.0,0,1.7,7.7,3600.0
2024-03-22,16,2099,5.1,41,4.87,-7.0,599.0,0.0,0.0,10,-0.1,9.2,3600.0
2024-03-22,17,2515,4.6,47,5.26,-5.9,408.0,0.0,0.0,100,-1.0,9.8,3600.0
2024-03-22,18,2137,3.6,54,5.06,-4.8,139.0,0.0,0.0,23,-1.8,9.5,1878.12
2024-03-22,19,1539,3.3,63,4.56,-3.0,65.0,0.0,0.0,86,-1.6,8.7,2674.7
2024-03-22,20,1012,3.6,68,3.85,-1.7,0.0,0.0,0.0,100,-0.8,7.3,0.0
2024-03-22,21,732,3.2,67,2.87,-2.4,0.0,0.0,0.0,100,-0.7,6.0,0.0
2024-03-22,22,610,3.5,68,2.86,-1.9,0.0,0.0,0.0,100,-0.4,4.8,0.0
2024-03-22,23,474,3.6,70,2.83,-1.4,0.0,0.0,0.0,100,-0.2,5.1,0.0
2024-03-23,0,398,3.6,73,2.53,-0.8,0.0,0.0,0.0,100,0.0,4.6,0.0
2024-03-23,1,229,3.1,78,3.2,-0.4,0.0,0.0,0.0,100,-0.8,4.7,0.0
2024-03-23,2,109,2.9,78,3.22,-0.6,0.0,0.0,0.0,100,-1.0,5.4,0.0
2024-03-23,3,74,3.3,80,3.67,0.1,0.0,0.0,0.0,100,-0.7,5.4,0.0
2024-03-23,4,33,3.8,86,3.67,1.7,0.0,0.8,0.0,100,0.0,5.6,0.0
2024-03-23,5,17,4.1,93,2.82,3.1,0.0,1.6,0.0,100,1.0,5.4,0.0
2024-03-23,6,40,4.7,96,3.32,4.1,0.0,2.4,0.0,100,1.6,5.3,0.0
2024-03-23,7,90,5.5,97,3.23,5.1,0.0,1.9,0.0,100,2.7,5.3,0.0
2024-03-23,8,149,7.0,97,3.34,6.5,5.0,3.8,0.0,100,4.4,5.9,0.0
2024-03-23,9,148,6.2,97,2.06,5.7,15.0,4.0,0.0,100,4.1,5.6,0.0
2024-03-23,10,220,7.6,96,1.49,6.9,25.0,4.9,0.0,100,6.0,6.4,0.0
2024-03-23,11,225,8.8,96,2.28,8.2,31.0,5.3,0.0,100,7.1,6.9,0.0
2024-03-23,12,219,9.9,95,2.33,9.1,74.0,3.4,0.0,100,8.4,3.9,0.0
